command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	225	Condition	avctx -> codec -> id	45:11:1280:1295	2	0	True				
ANR	226	PtrMemberAccess	avctx -> codec -> id		2	0					
ANR	227	PtrMemberAccess	avctx -> codec		2	0					
ANR	228	Identifier	avctx		2	0					
ANR	229	Identifier	codec		2	1					
ANR	230	Identifier	id		2	1					
ANR	231	CompoundStatement		43:29:1167:1167	2	1					
ANR	232	Label	case CODEC_ID_ROQ_DPCM :	47:4:1305:1327	2	0	True				
ANR	233	Identifier	CODEC_ID_ROQ_DPCM		2	0					
ANR	234	ExpressionStatement	buf += 6	48:8:1337:1345	2	1	True				
ANR	235	AssignmentExpression	buf += 6		2	0		+=			
ANR	236	Identifier	buf		2	0					
ANR	237	PrimaryExpression	6		2	1					
ANR	238	IfStatement	if ( stereo )		2	2					
ANR	239	Condition	stereo	50:12:1360:1365	2	0	True				
ANR	240	Identifier	stereo		2	0					
ANR	241	CompoundStatement		48:20:1237:1237	2	1					
ANR	242	ExpressionStatement	predictor [ 1 ] = ( int16_t ) ( bytestream_get_byte ( & buf ) << 8 )	51:12:1382:1438	2	0	True				
ANR	243	AssignmentExpression	predictor [ 1 ] = ( int16_t ) ( bytestream_get_byte ( & buf ) << 8 )		2	0		=			
ANR	244	ArrayIndexing	predictor [ 1 ]		2	0					
ANR	245	Identifier	predictor		2	0					
ANR	246	PrimaryExpression	1		2	1					
ANR	247	CastExpression	( int16_t ) ( bytestream_get_byte ( & buf ) << 8 )		2	1					
ANR	248	CastTarget	int16_t		2	0					
ANR	249	ShiftExpression	bytestream_get_byte ( & buf ) << 8		2	1		<<			
ANR	250	CallExpression	bytestream_get_byte ( & buf )		2	0					
ANR	251	Callee	bytestream_get_byte		2	0					
ANR	252	Identifier	bytestream_get_byte		2	0					
ANR	253	ArgumentList	& buf		2	1					
ANR	254	Argument	& buf		2	0					
ANR	255	UnaryOperationExpression	& buf		2	0					
ANR	256	UnaryOperator	&		2	0					
ANR	257	Identifier	buf		2	1					
ANR	258	PrimaryExpression	8		2	1					
ANR	259	ExpressionStatement	predictor [ 0 ] = ( int16_t ) ( bytestream_get_byte ( & buf ) << 8 )	52:12:1452:1508	2	1	True				
ANR	260	AssignmentExpression	predictor [ 0 ] = ( int16_t ) ( bytestream_get_byte ( & buf ) << 8 )		2	0		=			
ANR	261	ArrayIndexing	predictor [ 0 ]		2	0					
ANR	262	Identifier	predictor		2	0					
ANR	263	PrimaryExpression	0		2	1					
ANR	264	CastExpression	( int16_t ) ( bytestream_get_byte ( & buf ) << 8 )		2	1					
ANR	265	CastTarget	int16_t		2	0					
ANR	266	ShiftExpression	bytestream_get_byte ( & buf ) << 8		2	1		<<			
ANR	267	CallExpression	bytestream_get_byte ( & buf )		2	0					
ANR	268	Callee	bytestream_get_byte		2	0					
ANR	269	Identifier	bytestream_get_byte		2	0					
ANR	270	ArgumentList	& buf		2	1					
ANR	271	Argument	& buf		2	0					
ANR	272	UnaryOperationExpression	& buf		2	0					
ANR	273	UnaryOperator	&		2	0					
ANR	274	Identifier	buf		2	1					
ANR	275	PrimaryExpression	8		2	1					
ANR	276	ElseStatement	else		2	0					
ANR	277	CompoundStatement		51:15:1394:1394	2	0					
ANR	278	ExpressionStatement	predictor [ 0 ] = ( int16_t ) bytestream_get_le16 ( & buf )	54:12:1539:1588	2	0	True				
ANR	279	AssignmentExpression	predictor [ 0 ] = ( int16_t ) bytestream_get_le16 ( & buf )		2	0		=			
ANR	280	ArrayIndexing	predictor [ 0 ]		2	0					
ANR	281	Identifier	predictor		2	0					
ANR	282	PrimaryExpression	0		2	1					
ANR	283	CastExpression	( int16_t ) bytestream_get_le16 ( & buf )		2	1					
ANR	284	CastTarget	int16_t		2	0					
ANR	285	CallExpression	bytestream_get_le16 ( & buf )		2	1					
ANR	286	Callee	bytestream_get_le16		2	0					
ANR	287	Identifier	bytestream_get_le16		2	0					
ANR	288	ArgumentList	& buf		2	1					
ANR	289	Argument	& buf		2	0					
ANR	290	UnaryOperationExpression	& buf		2	0					
ANR	291	UnaryOperator	&		2	0					
ANR	292	Identifier	buf		2	1					
ANR	293	WhileStatement	while ( buf < buf_end )		2	3					
ANR	294	Condition	buf < buf_end	58:15:1649:1661	2	0	True				
ANR	295	RelationalExpression	buf < buf_end		2	0		<			
ANR	296	Identifier	buf		2	0					
ANR	297	Identifier	buf_end		2	1					
ANR	298	CompoundStatement		56:30:1533:1533	2	1					
ANR	299	ExpressionStatement	predictor [ ch ] += s -> roq_square_array [ * buf ++ ]	59:12:1678:1722	2	0	True				
ANR	300	AssignmentExpression	predictor [ ch ] += s -> roq_square_array [ * buf ++ ]		2	0		+=			
ANR	301	ArrayIndexing	predictor [ ch ]		2	0					
ANR	302	Identifier	predictor		2	0					
ANR	303	Identifier	ch		2	1					
ANR	304	ArrayIndexing	s -> roq_square_array [ * buf ++ ]		2	1					
ANR	305	PtrMemberAccess	s -> roq_square_array		2	0					
ANR	306	Identifier	s		2	0					
ANR	307	Identifier	roq_square_array		2	1					
ANR	308	UnaryOperationExpression	* buf ++		2	1					
ANR	309	UnaryOperator	*		2	0					
ANR	310	PostIncDecOperationExpression	buf ++		2	1					
ANR	311	Identifier	buf		2	0					
ANR	312	IncDec	++		2	1					
ANR	313	ExpressionStatement	predictor [ ch ] = av_clip_int16 ( predictor [ ch ] )	60:12:1736:1781	2	1	True				
ANR	314	AssignmentExpression	predictor [ ch ] = av_clip_int16 ( predictor [ ch ] )		2	0		=			
ANR	315	ArrayIndexing	predictor [ ch ]		2	0					
ANR	316	Identifier	predictor		2	0					
ANR	317	Identifier	ch		2	1					
ANR	318	CallExpression	av_clip_int16 ( predictor [ ch ] )		2	1					
ANR	319	Callee	av_clip_int16		2	0					
ANR	320	Identifier	av_clip_int16		2	0					
ANR	321	ArgumentList	predictor [ ch ]		2	1					
ANR	322	Argument	predictor [ ch ]		2	0					
ANR	323	ArrayIndexing	predictor [ ch ]		2	0					
ANR	324	Identifier	predictor		2	0					
ANR	325	Identifier	ch		2	1					
ANR	326	ExpressionStatement	* output_samples ++ = predictor [ ch ]	61:12:1795:1828	2	2	True				
ANR	327	AssignmentExpression	* output_samples ++ = predictor [ ch ]		2	0		=			
ANR	328	UnaryOperationExpression	* output_samples ++		2	0					
ANR	329	UnaryOperator	*		2	0					
ANR	330	PostIncDecOperationExpression	output_samples ++		2	1					
ANR	331	Identifier	output_samples		2	0					
ANR	332	IncDec	++		2	1					
ANR	333	ArrayIndexing	predictor [ ch ]		2	1					
ANR	334	Identifier	predictor		2	0					
ANR	335	Identifier	ch		2	1					
ANR	336	ExpressionStatement	ch ^= stereo	64:12:1876:1888	2	3	True				
ANR	337	AssignmentExpression	ch ^= stereo		2	0		^=			
ANR	338	Identifier	ch		2	0					
ANR	339	Identifier	stereo		2	1					
ANR	340	BreakStatement	break ;	66:8:1908:1913	2	4	True				
ANR	341	Label	case CODEC_ID_INTERPLAY_DPCM :	68:4:1920:1948	2	5	True				
ANR	342	Identifier	CODEC_ID_INTERPLAY_DPCM		2	0					
ANR	343	ExpressionStatement	buf += 6	69:8:1958:1966	2	6	True				
ANR	344	AssignmentExpression	buf += 6		2	0		+=			
ANR	345	Identifier	buf		2	0					
ANR	346	PrimaryExpression	6		2	1					
ANR	347	ForStatement	for ( ch = 0 ; ch < s -> channels ; ch ++ )		2	7					
ANR	348	ForInit	ch = 0 ;	71:13:2033:2039	2	0	True				
ANR	349	AssignmentExpression	ch = 0		2	0		=			
ANR	350	Identifier	ch		2	0					
ANR	351	PrimaryExpression	0		2	1					
ANR	352	Condition	ch < s -> channels	71:21:2041:2056	2	1	True				
ANR	353	RelationalExpression	ch < s -> channels		2	0		<			
ANR	354	Identifier	ch		2	0					
ANR	355	PtrMemberAccess	s -> channels		2	1					
ANR	356	Identifier	s		2	0					
ANR	357	Identifier	channels		2	1					
ANR	358	PostIncDecOperationExpression	ch ++	71:39:2059:2062	2	2	True				
ANR	359	Identifier	ch		2	0					
ANR	360	IncDec	++		2	1					
ANR	361	CompoundStatement		69:45:1934:1934	2	3					
ANR	362	ExpressionStatement	predictor [ ch ] = ( int16_t ) bytestream_get_le16 ( & buf )	72:12:2079:2129	2	0	True				
ANR	363	AssignmentExpression	predictor [ ch ] = ( int16_t ) bytestream_get_le16 ( & buf )		2	0		=			
ANR	364	ArrayIndexing	predictor [ ch ]		2	0					
ANR	365	Identifier	predictor		2	0					
ANR	366	Identifier	ch		2	1					
ANR	367	CastExpression	( int16_t ) bytestream_get_le16 ( & buf )		2	1					
ANR	368	CastTarget	int16_t		2	0					
ANR	369	CallExpression	bytestream_get_le16 ( & buf )		2	1					
ANR	370	Callee	bytestream_get_le16		2	0					
ANR	371	Identifier	bytestream_get_le16		2	0					
ANR	372	ArgumentList	& buf		2	1					
ANR	373	Argument	& buf		2	0					
ANR	374	UnaryOperationExpression	& buf		2	0					
ANR	375	UnaryOperator	&		2	0					
ANR	376	Identifier	buf		2	1					
ANR	377	ExpressionStatement	* output_samples ++ = predictor [ ch ]	73:12:2143:2176	2	1	True				
ANR	378	AssignmentExpression	* output_samples ++ = predictor [ ch ]		2	0		=			
ANR	379	UnaryOperationExpression	* output_samples ++		2	0					
ANR	380	UnaryOperator	*		2	0					
ANR	381	PostIncDecOperationExpression	output_samples ++		2	1					
ANR	382	Identifier	output_samples		2	0					
ANR	383	IncDec	++		2	1					
ANR	384	ArrayIndexing	predictor [ ch ]		2	1					
ANR	385	Identifier	predictor		2	0					
ANR	386	Identifier	ch		2	1					
ANR	387	ExpressionStatement	ch = 0	76:8:2197:2203	2	8	True				
ANR	388	AssignmentExpression	ch = 0		2	0		=			
ANR	389	Identifier	ch		2	0					
ANR	390	PrimaryExpression	0		2	1					
ANR	391	WhileStatement	while ( buf < buf_end )		2	9					
ANR	392	Condition	buf < buf_end	77:15:2220:2232	2	0	True				
ANR	393	RelationalExpression	buf < buf_end		2	0		<			
ANR	394	Identifier	buf		2	0					
ANR	395	Identifier	buf_end		2	1					
ANR	396	CompoundStatement		75:30:2104:2104	2	1					
ANR	397	ExpressionStatement	predictor [ ch ] += interplay_delta_table [ * buf ++ ]	78:12:2249:2295	2	0	True				
ANR	398	AssignmentExpression	predictor [ ch ] += interplay_delta_table [ * buf ++ ]		2	0		+=			
ANR	399	ArrayIndexing	predictor [ ch ]		2	0					
ANR	400	Identifier	predictor		2	0					
ANR	401	Identifier	ch		2	1					
ANR	402	ArrayIndexing	interplay_delta_table [ * buf ++ ]		2	1					
ANR	403	Identifier	interplay_delta_table		2	0					
ANR	404	UnaryOperationExpression	* buf ++		2	1					
ANR	405	UnaryOperator	*		2	0					
ANR	406	PostIncDecOperationExpression	buf ++		2	1					
ANR	407	Identifier	buf		2	0					
ANR	408	IncDec	++		2	1					
ANR	409	ExpressionStatement	predictor [ ch ] = av_clip_int16 ( predictor [ ch ] )	79:12:2309:2354	2	1	True				
ANR	410	AssignmentExpression	predictor [ ch ] = av_clip_int16 ( predictor [ ch ] )		2	0		=			
ANR	411	ArrayIndexing	predictor [ ch ]		2	0					
ANR	412	Identifier	predictor		2	0					
ANR	413	Identifier	ch		2	1					
ANR	414	CallExpression	av_clip_int16 ( predictor [ ch ] )		2	1					
ANR	415	Callee	av_clip_int16		2	0					
ANR	416	Identifier	av_clip_int16		2	0					
ANR	417	ArgumentList	predictor [ ch ]		2	1					
ANR	418	Argument	predictor [ ch ]		2	0					
ANR	419	ArrayIndexing	predictor [ ch ]		2	0					
ANR	420	Identifier	predictor		2	0					
ANR	421	Identifier	ch		2	1					
ANR	422	ExpressionStatement	* output_samples ++ = predictor [ ch ]	80:12:2368:2401	2	2	True				
ANR	423	AssignmentExpression	* output_samples ++ = predictor [ ch ]		2	0		=			
ANR	424	UnaryOperationExpression	* output_samples ++		2	0					
ANR	425	UnaryOperator	*		2	0					
ANR	426	PostIncDecOperationExpression	output_samples ++		2	1					
ANR	427	Identifier	output_samples		2	0					
ANR	428	IncDec	++		2	1					
ANR	429	ArrayIndexing	predictor [ ch ]		2	1					
ANR	430	Identifier	predictor		2	0					
ANR	431	Identifier	ch		2	1					
ANR	432	ExpressionStatement	ch ^= stereo	83:12:2449:2461	2	3	True				
ANR	433	AssignmentExpression	ch ^= stereo		2	0		^=			
ANR	434	Identifier	ch		2	0					
ANR	435	Identifier	stereo		2	1					
ANR	436	BreakStatement	break ;	85:8:2481:2486	2	10	True				
ANR	437	Label	case CODEC_ID_XAN_DPCM :	87:4:2493:2515	2	11	True				
ANR	438	Identifier	CODEC_ID_XAN_DPCM		2	0					
ANR	439	CompoundStatement		87:8:2400:2423	2	12					
ANR	440	IdentifierDeclStatement	"int shift [ 2 ] = { 4 , 4 } ;"	89:8:2531:2554	2	0	True				
ANR	441	IdentifierDecl	"shift [ 2 ] = { 4 , 4 }"		2	0					
ANR	442	IdentifierDeclType	int [ 2 ]		2	0					
ANR	443	Identifier	shift		2	1					
ANR	444	PrimaryExpression	2		2	2					
ANR	445	AssignmentExpression	"shift [ 2 ] = { 4 , 4 }"		2	3		=			
ANR	446	Identifier	shift		2	0					
ANR	447	InitializerList	4		2	1					
ANR	448	PrimaryExpression	4		2	0					
ANR	449	PrimaryExpression	4		2	1					
ANR	450	ForStatement	for ( ch = 0 ; ch < s -> channels ; ch ++ )		2	1					
ANR	451	ForInit	ch = 0 ;	91:13:2570:2576	2	0	True				
ANR	452	AssignmentExpression	ch = 0		2	0		=			
ANR	453	Identifier	ch		2	0					
ANR	454	PrimaryExpression	0		2	1					
ANR	455	Condition	ch < s -> channels	91:21:2578:2593	2	1	True				
ANR	456	RelationalExpression	ch < s -> channels		2	0		<			
ANR	457	Identifier	ch		2	0					
ANR	458	PtrMemberAccess	s -> channels		2	1					
ANR	459	Identifier	s		2	0					
ANR	460	Identifier	channels		2	1					
ANR	461	PostIncDecOperationExpression	ch ++	91:39:2596:2599	2	2	True				
ANR	462	Identifier	ch		2	0					
ANR	463	IncDec	++		2	1					
ANR	464	ExpressionStatement	predictor [ ch ] = ( int16_t ) bytestream_get_le16 ( & buf )	92:12:2614:2664	2	3	True				
ANR	465	AssignmentExpression	predictor [ ch ] = ( int16_t ) bytestream_get_le16 ( & buf )		2	0		=			
ANR	466	ArrayIndexing	predictor [ ch ]		2	0					
ANR	467	Identifier	predictor		2	0					
ANR	468	Identifier	ch		2	1					
ANR	469	CastExpression	( int16_t ) bytestream_get_le16 ( & buf )		2	1					
ANR	470	CastTarget	int16_t		2	0					
ANR	471	CallExpression	bytestream_get_le16 ( & buf )		2	1					
ANR	472	Callee	bytestream_get_le16		2	0					
ANR	473	Identifier	bytestream_get_le16		2	0					
ANR	474	ArgumentList	& buf		2	1					
ANR	475	Argument	& buf		2	0					
