command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	125	PtrMemberAccess	s -> gb		2	1					
ANR	126	Identifier	s		2	0					
ANR	127	Identifier	gb		2	1					
ANR	128	Argument	8 * length		2	1					
ANR	129	MultiplicativeExpression	8 * length		2	0		*			
ANR	130	PrimaryExpression	8		2	0					
ANR	131	Identifier	length		2	1					
ANR	132	MultiplicativeExpression	8 * length		2	1		*			
ANR	133	PrimaryExpression	8		2	0					
ANR	134	Identifier	length		2	1					
ANR	135	IfStatement	if ( h -> next_slice_index > s -> gb . size_in_bits )		2	2					
ANR	136	Condition	h -> next_slice_index > s -> gb . size_in_bits	18:12:571:610	2	0	True				
ANR	137	RelationalExpression	h -> next_slice_index > s -> gb . size_in_bits		2	0		>			
ANR	138	PtrMemberAccess	h -> next_slice_index		2	0					
ANR	139	Identifier	h		2	0					
ANR	140	Identifier	next_slice_index		2	1					
ANR	141	MemberAccess	s -> gb . size_in_bits		2	1					
ANR	142	PtrMemberAccess	s -> gb		2	0					
ANR	143	Identifier	s		2	0					
ANR	144	Identifier	gb		2	1					
ANR	145	Identifier	size_in_bits		2	1					
ANR	146	CompoundStatement		17:54:560:560	2	1					
ANR	147	ExpressionStatement	"av_log ( h -> s . avctx , AV_LOG_ERROR , ""slice after bitstream end\\n"" )"	19:12:627:690	2	0	True				
ANR	148	CallExpression	"av_log ( h -> s . avctx , AV_LOG_ERROR , ""slice after bitstream end\\n"" )"		2	0					
ANR	149	Callee	av_log		2	0					
ANR	150	Identifier	av_log		2	0					
ANR	151	ArgumentList	h -> s . avctx		2	1					
ANR	152	Argument	h -> s . avctx		2	0					
ANR	153	MemberAccess	h -> s . avctx		2	0					
ANR	154	PtrMemberAccess	h -> s		2	0					
ANR	155	Identifier	h		2	0					
ANR	156	Identifier	s		2	1					
ANR	157	Identifier	avctx		2	1					
ANR	158	Argument	AV_LOG_ERROR		2	1					
ANR	159	Identifier	AV_LOG_ERROR		2	0					
ANR	160	Argument	"""slice after bitstream end\\n"""		2	2					
ANR	161	PrimaryExpression	"""slice after bitstream end\\n"""		2	0					
ANR	162	ReturnStatement	return - 1 ;	20:12:704:713	2	1	True				
ANR	163	UnaryOperationExpression	- 1		2	0					
ANR	164	UnaryOperator	-		2	0					
ANR	165	PrimaryExpression	1		2	1					
ANR	166	ExpressionStatement	s -> gb . size_in_bits = h -> next_slice_index - 8 * ( length - 1 )	23:8:730:787	2	3	True				
ANR	167	AssignmentExpression	s -> gb . size_in_bits = h -> next_slice_index - 8 * ( length - 1 )		2	0		=			
ANR	168	MemberAccess	s -> gb . size_in_bits		2	0					
ANR	169	PtrMemberAccess	s -> gb		2	0					
ANR	170	Identifier	s		2	0					
ANR	171	Identifier	gb		2	1					
ANR	172	Identifier	size_in_bits		2	1					
ANR	173	AdditiveExpression	h -> next_slice_index - 8 * ( length - 1 )		2	1		-			
ANR	174	PtrMemberAccess	h -> next_slice_index		2	0					
ANR	175	Identifier	h		2	0					
ANR	176	Identifier	next_slice_index		2	1					
ANR	177	MultiplicativeExpression	8 * ( length - 1 )		2	1		*			
ANR	178	PrimaryExpression	8		2	0					
ANR	179	AdditiveExpression	length - 1		2	1		-			
ANR	180	Identifier	length		2	0					
ANR	181	PrimaryExpression	1		2	1					
ANR	182	ExpressionStatement	"skip_bits ( & s -> gb , 8 )"	24:8:797:817	2	4	True				
ANR	183	CallExpression	"skip_bits ( & s -> gb , 8 )"		2	0					
ANR	184	Callee	skip_bits		2	0					
ANR	185	Identifier	skip_bits		2	0					
ANR	186	ArgumentList	& s -> gb		2	1					
ANR	187	Argument	& s -> gb		2	0					
ANR	188	UnaryOperationExpression	& s -> gb		2	0					
ANR	189	UnaryOperator	&		2	0					
ANR	190	PtrMemberAccess	s -> gb		2	1					
ANR	191	Identifier	s		2	0					
ANR	192	Identifier	gb		2	1					
ANR	193	Argument	8		2	1					
ANR	194	PrimaryExpression	8		2	0					
ANR	195	IfStatement	if ( h -> svq3_watermark_key )		2	5					
ANR	196	Condition	h -> svq3_watermark_key	26:12:832:852	2	0	True				
ANR	197	PtrMemberAccess	h -> svq3_watermark_key		2	0					
ANR	198	Identifier	h		2	0					
ANR	199	Identifier	svq3_watermark_key		2	1					
ANR	200	CompoundStatement		26:12:816:887	2	1					
ANR	201	IdentifierDeclStatement	uint32_t header = AV_RL32 ( & s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ] ) ;	27:12:869:940	2	0	True				
ANR	202	IdentifierDecl	header = AV_RL32 ( & s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ] )		2	0					
ANR	203	IdentifierDeclType	uint32_t		2	0					
ANR	204	Identifier	header		2	1					
ANR	205	AssignmentExpression	header = AV_RL32 ( & s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ] )		2	2		=			
ANR	206	Identifier	header		2	0					
ANR	207	CallExpression	AV_RL32 ( & s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ] )		2	1					
ANR	208	Callee	AV_RL32		2	0					
ANR	209	Identifier	AV_RL32		2	0					
ANR	210	ArgumentList	& s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	1					
ANR	211	Argument	& s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	0					
ANR	212	UnaryOperationExpression	& s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	0					
ANR	213	UnaryOperator	&		2	0					
ANR	214	ArrayIndexing	s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	1					
ANR	215	MemberAccess	s -> gb . buffer		2	0					
ANR	216	PtrMemberAccess	s -> gb		2	0					
ANR	217	Identifier	s		2	0					
ANR	218	Identifier	gb		2	1					
ANR	219	Identifier	buffer		2	1					
ANR	220	AdditiveExpression	( get_bits_count ( & s -> gb ) >> 3 ) + 1		2	1		+			
ANR	221	ShiftExpression	get_bits_count ( & s -> gb ) >> 3		2	0		>>			
ANR	222	CallExpression	get_bits_count ( & s -> gb )		2	0					
ANR	223	Callee	get_bits_count		2	0					
ANR	224	Identifier	get_bits_count		2	0					
ANR	225	ArgumentList	& s -> gb		2	1					
ANR	226	Argument	& s -> gb		2	0					
ANR	227	UnaryOperationExpression	& s -> gb		2	0					
ANR	228	UnaryOperator	&		2	0					
ANR	229	PtrMemberAccess	s -> gb		2	1					
ANR	230	Identifier	s		2	0					
ANR	231	Identifier	gb		2	1					
ANR	232	PrimaryExpression	3		2	1					
ANR	233	PrimaryExpression	1		2	1					
ANR	234	ExpressionStatement	"AV_WL32 ( & s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ] , header ^ h -> svq3_watermark_key )"	28:12:954:1039	2	1	True				
ANR	235	CallExpression	"AV_WL32 ( & s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ] , header ^ h -> svq3_watermark_key )"		2	0					
ANR	236	Callee	AV_WL32		2	0					
ANR	237	Identifier	AV_WL32		2	0					
ANR	238	ArgumentList	& s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	1					
ANR	239	Argument	& s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	0					
ANR	240	UnaryOperationExpression	& s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	0					
ANR	241	UnaryOperator	&		2	0					
ANR	242	ArrayIndexing	s -> gb . buffer [ ( get_bits_count ( & s -> gb ) >> 3 ) + 1 ]		2	1					
ANR	243	MemberAccess	s -> gb . buffer		2	0					
ANR	244	PtrMemberAccess	s -> gb		2	0					
ANR	245	Identifier	s		2	0					
ANR	246	Identifier	gb		2	1					
ANR	247	Identifier	buffer		2	1					
ANR	248	AdditiveExpression	( get_bits_count ( & s -> gb ) >> 3 ) + 1		2	1		+			
ANR	249	ShiftExpression	get_bits_count ( & s -> gb ) >> 3		2	0		>>			
ANR	250	CallExpression	get_bits_count ( & s -> gb )		2	0					
ANR	251	Callee	get_bits_count		2	0					
ANR	252	Identifier	get_bits_count		2	0					
ANR	253	ArgumentList	& s -> gb		2	1					
ANR	254	Argument	& s -> gb		2	0					
ANR	255	UnaryOperationExpression	& s -> gb		2	0					
ANR	256	UnaryOperator	&		2	0					
ANR	257	PtrMemberAccess	s -> gb		2	1					
ANR	258	Identifier	s		2	0					
ANR	259	Identifier	gb		2	1					
ANR	260	PrimaryExpression	3		2	1					
ANR	261	PrimaryExpression	1		2	1					
ANR	262	Argument	header ^ h -> svq3_watermark_key		2	1					
ANR	263	ExclusiveOrExpression	header ^ h -> svq3_watermark_key		2	0		^			
ANR	264	Identifier	header		2	0					
ANR	265	PtrMemberAccess	h -> svq3_watermark_key		2	1					
ANR	266	Identifier	h		2	0					
ANR	267	Identifier	svq3_watermark_key		2	1					
ANR	268	IfStatement	if ( length > 0 )		2	6					
ANR	269	Condition	length > 0	30:12:1063:1072	2	0	True				
ANR	270	RelationalExpression	length > 0		2	0		>			
ANR	271	Identifier	length		2	0					
ANR	272	PrimaryExpression	0		2	1					
ANR	273	CompoundStatement		29:24:1022:1022	2	1					
ANR	274	ExpressionStatement	"memcpy ( ( uint8_t * ) & s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ] , & s -> gb . buffer [ s -> gb . size_in_bits >> 3 ] , ( length - 1 ) )"	31:12:1089:1224	2	0	True				
ANR	275	CallExpression	"memcpy ( ( uint8_t * ) & s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ] , & s -> gb . buffer [ s -> gb . size_in_bits >> 3 ] , ( length - 1 ) )"		2	0					
ANR	276	Callee	memcpy		2	0					
ANR	277	Identifier	memcpy		2	0					
ANR	278	ArgumentList	( uint8_t * ) & s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ]		2	1					
ANR	279	Argument	( uint8_t * ) & s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ]		2	0					
ANR	280	CastExpression	( uint8_t * ) & s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ]		2	0					
ANR	281	CastTarget	uint8_t *		2	0					
ANR	282	UnaryOperationExpression	& s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ]		2	1					
ANR	283	UnaryOperator	&		2	0					
ANR	284	ArrayIndexing	s -> gb . buffer [ get_bits_count ( & s -> gb ) >> 3 ]		2	1					
ANR	285	MemberAccess	s -> gb . buffer		2	0					
ANR	286	PtrMemberAccess	s -> gb		2	0					
ANR	287	Identifier	s		2	0					
ANR	288	Identifier	gb		2	1					
ANR	289	Identifier	buffer		2	1					
ANR	290	ShiftExpression	get_bits_count ( & s -> gb ) >> 3		2	1		>>			
ANR	291	CallExpression	get_bits_count ( & s -> gb )		2	0					
ANR	292	Callee	get_bits_count		2	0					
ANR	293	Identifier	get_bits_count		2	0					
ANR	294	ArgumentList	& s -> gb		2	1					
ANR	295	Argument	& s -> gb		2	0					
ANR	296	UnaryOperationExpression	& s -> gb		2	0					
ANR	297	UnaryOperator	&		2	0					
ANR	298	PtrMemberAccess	s -> gb		2	1					
ANR	299	Identifier	s		2	0					
ANR	300	Identifier	gb		2	1					
ANR	301	PrimaryExpression	3		2	1					
ANR	302	Argument	& s -> gb . buffer [ s -> gb . size_in_bits >> 3 ]		2	1					
ANR	303	UnaryOperationExpression	& s -> gb . buffer [ s -> gb . size_in_bits >> 3 ]		2	0					
ANR	304	UnaryOperator	&		2	0					
ANR	305	ArrayIndexing	s -> gb . buffer [ s -> gb . size_in_bits >> 3 ]		2	1					
ANR	306	MemberAccess	s -> gb . buffer		2	0					
ANR	307	PtrMemberAccess	s -> gb		2	0					
ANR	308	Identifier	s		2	0					
ANR	309	Identifier	gb		2	1					
ANR	310	Identifier	buffer		2	1					
ANR	311	ShiftExpression	s -> gb . size_in_bits >> 3		2	1		>>			
ANR	312	MemberAccess	s -> gb . size_in_bits		2	0					
ANR	313	PtrMemberAccess	s -> gb		2	0					
ANR	314	Identifier	s		2	0					
ANR	315	Identifier	gb		2	1					
ANR	316	Identifier	size_in_bits		2	1					
ANR	317	PrimaryExpression	3		2	1					
ANR	318	Argument	length - 1		2	2					
ANR	319	AdditiveExpression	length - 1		2	0		-			
ANR	320	Identifier	length		2	0					
ANR	321	PrimaryExpression	1		2	1					
ANR	322	ExpressionStatement	"skip_bits_long ( & s -> gb , 0 )"	34:8:1244:1269	2	7	True				
ANR	323	CallExpression	"skip_bits_long ( & s -> gb , 0 )"		2	0					
ANR	324	Callee	skip_bits_long		2	0					
ANR	325	Identifier	skip_bits_long		2	0					
ANR	326	ArgumentList	& s -> gb		2	1					
ANR	327	Argument	& s -> gb		2	0					
ANR	328	UnaryOperationExpression	& s -> gb		2	0					
ANR	329	UnaryOperator	&		2	0					
ANR	330	PtrMemberAccess	s -> gb		2	1					
ANR	331	Identifier	s		2	0					
ANR	332	Identifier	gb		2	1					
ANR	333	Argument	0		2	1					
ANR	334	PrimaryExpression	0		2	0					
ANR	335	IfStatement	if ( ( i = svq3_get_ue_golomb ( & s -> gb ) ) == INVALID_VLC || i >= 3 )		2	8					
ANR	336	Condition	( i = svq3_get_ue_golomb ( & s -> gb ) ) == INVALID_VLC || i >= 3	37:8:1286:1342	2	0	True				
ANR	337	OrExpression	( i = svq3_get_ue_golomb ( & s -> gb ) ) == INVALID_VLC || i >= 3		2	0		||			
ANR	338	EqualityExpression	( i = svq3_get_ue_golomb ( & s -> gb ) ) == INVALID_VLC		2	0		==			
ANR	339	AssignmentExpression	i = svq3_get_ue_golomb ( & s -> gb )		2	0		=			
ANR	340	Identifier	i		2	0					
ANR	341	CallExpression	svq3_get_ue_golomb ( & s -> gb )		2	1					
ANR	342	Callee	svq3_get_ue_golomb		2	0					
ANR	343	Identifier	svq3_get_ue_golomb		2	0					
ANR	344	ArgumentList	& s -> gb		2	1					
ANR	345	Argument	& s -> gb		2	0					
ANR	346	UnaryOperationExpression	& s -> gb		2	0					
ANR	347	UnaryOperator	&		2	0					
ANR	348	PtrMemberAccess	s -> gb		2	1					
ANR	349	Identifier	s		2	0					
ANR	350	Identifier	gb		2	1					
ANR	351	Identifier	INVALID_VLC		2	1					
ANR	352	RelationalExpression	i >= 3		2	1		>=			
ANR	353	Identifier	i		2	0					
ANR	354	PrimaryExpression	3		2	1					
ANR	355	CompoundStatement		36:66:1291:1291	2	1					
ANR	356	ExpressionStatement	"av_log ( h -> s . avctx , AV_LOG_ERROR , ""illegal slice type %d \\n"" , i )"	38:8:1354:1417	2	0	True				
ANR	357	CallExpression	"av_log ( h -> s . avctx , AV_LOG_ERROR , ""illegal slice type %d \\n"" , i )"		2	0					
ANR	358	Callee	av_log		2	0					
ANR	359	Identifier	av_log		2	0					
ANR	360	ArgumentList	h -> s . avctx		2	1					
ANR	361	Argument	h -> s . avctx		2	0					
ANR	362	MemberAccess	h -> s . avctx		2	0					
ANR	363	PtrMemberAccess	h -> s		2	0					
ANR	364	Identifier	h		2	0					
ANR	365	Identifier	s		2	1					
ANR	366	Identifier	avctx		2	1					
ANR	367	Argument	AV_LOG_ERROR		2	1					
ANR	368	Identifier	AV_LOG_ERROR		2	0					
ANR	369	Argument	"""illegal slice type %d \\n"""		2	2					
ANR	370	PrimaryExpression	"""illegal slice type %d \\n"""		2	0					
ANR	371	Argument	i		2	3					
ANR	372	Identifier	i		2	0					
ANR	373	ReturnStatement	return - 1 ;	39:8:1427:1436	2	1	True				
ANR	374	UnaryOperationExpression	- 1		2	0					
ANR	375	UnaryOperator	-		2	0					
ANR	376	PrimaryExpression	1		2	1					
ANR	377	ExpressionStatement	h -> slice_type = golomb_to_pict_type [ i ]	42:4:1449:1487	2	9	True				
ANR	378	AssignmentExpression	h -> slice_type = golomb_to_pict_type [ i ]		2	0		=			
ANR	379	PtrMemberAccess	h -> slice_type		2	0					
ANR	380	Identifier	h		2	0					
ANR	381	Identifier	slice_type		2	1					
ANR	382	ArrayIndexing	golomb_to_pict_type [ i ]		2	1					
ANR	383	Identifier	golomb_to_pict_type		2	0					
ANR	384	Identifier	i		2	1					
ANR	385	IfStatement	if ( ( header & 0x9F ) == 2 )		2	10					
ANR	386	Condition	( header & 0x9F ) == 2	44:8:1498:1517	2	0	True				
ANR	387	EqualityExpression	( header & 0x9F ) == 2		2	0		==			
ANR	388	BitAndExpression	header & 0x9F		2	0		&			
ANR	389	Identifier	header		2	0					
ANR	390	PrimaryExpression	0x9F		2	1					
ANR	391	PrimaryExpression	2		2	1					
ANR	392	CompoundStatement		43:30:1467:1467	2	1					
ANR	393	ExpressionStatement	i = ( s -> mb_num < 64 ) ? 6 : ( 1 + av_log2 ( s -> mb_num - 1 ) )	45:8:1530:1586	2	0	True				
ANR	394	AssignmentExpression	i = ( s -> mb_num < 64 ) ? 6 : ( 1 + av_log2 ( s -> mb_num - 1 ) )		2	0		=			
ANR	395	Identifier	i		2	0					
ANR	396	ConditionalExpression	( s -> mb_num < 64 ) ? 6 : ( 1 + av_log2 ( s -> mb_num - 1 ) )		2	1					
ANR	397	Condition	s -> mb_num < 64		2	0					
ANR	398	RelationalExpression	s -> mb_num < 64		2	0		<			
ANR	399	PtrMemberAccess	s -> mb_num		2	0					
ANR	400	Identifier	s		2	0					
ANR	401	Identifier	mb_num		2	1					
ANR	402	PrimaryExpression	64		2	1					
ANR	403	PrimaryExpression	6		2	1					
ANR	404	AdditiveExpression	1 + av_log2 ( s -> mb_num - 1 )		2	2		+			
ANR	405	PrimaryExpression	1		2	0					
ANR	406	CallExpression	av_log2 ( s -> mb_num - 1 )		2	1					
ANR	407	Callee	av_log2		2	0					
ANR	408	Identifier	av_log2		2	0					
ANR	409	ArgumentList	s -> mb_num - 1		2	1					
ANR	410	Argument	s -> mb_num - 1		2	0					
ANR	411	AdditiveExpression	s -> mb_num - 1		2	0		-			
ANR	412	PtrMemberAccess	s -> mb_num		2	0					
ANR	413	Identifier	s		2	0					
ANR	414	Identifier	mb_num		2	1					
ANR	415	PrimaryExpression	1		2	1					
ANR	416	ExpressionStatement	"s -> mb_skip_run = get_bits ( & s -> gb , i ) - ( s -> mb_x + ( s -> mb_y * s -> mb_width ) )"	46:8:1596:1670	2	1	True				
ANR	417	AssignmentExpression	"s -> mb_skip_run = get_bits ( & s -> gb , i ) - ( s -> mb_x + ( s -> mb_y * s -> mb_width ) )"		2	0		=			
ANR	418	PtrMemberAccess	s -> mb_skip_run		2	0					
ANR	419	Identifier	s		2	0					
ANR	420	Identifier	mb_skip_run		2	1					
ANR	421	AdditiveExpression	"get_bits ( & s -> gb , i ) - ( s -> mb_x + ( s -> mb_y * s -> mb_width ) )"		2	1		-			
ANR	422	CallExpression	"get_bits ( & s -> gb , i )"		2	0					
ANR	423	Callee	get_bits		2	0					
ANR	424	Identifier	get_bits		2	0					
ANR	425	ArgumentList	& s -> gb		2	1					
ANR	426	Argument	& s -> gb		2	0					
ANR	427	UnaryOperationExpression	& s -> gb		2	0					
ANR	428	UnaryOperator	&		2	0					
ANR	429	PtrMemberAccess	s -> gb		2	1					
ANR	430	Identifier	s		2	0					
ANR	431	Identifier	gb		2	1					
ANR	432	Argument	i		2	1					
ANR	433	Identifier	i		2	0					
ANR	434	AdditiveExpression	s -> mb_x + ( s -> mb_y * s -> mb_width )		2	1		+			
ANR	435	PtrMemberAccess	s -> mb_x		2	0					
ANR	436	Identifier	s		2	0					
ANR	437	Identifier	mb_x		2	1					
ANR	438	MultiplicativeExpression	s -> mb_y * s -> mb_width		2	1		*			
ANR	439	PtrMemberAccess	s -> mb_y		2	0					
ANR	440	Identifier	s		2	0					
ANR	441	Identifier	mb_y		2	1					
ANR	442	PtrMemberAccess	s -> mb_width		2	1					
ANR	443	Identifier	s		2	0					
ANR	444	Identifier	mb_width		2	1					
ANR	445	ElseStatement	else		2	0					
ANR	446	CompoundStatement		46:11:1630:1630	2	0					
ANR	447	ExpressionStatement	skip_bits1 ( & s -> gb )	48:8:1693:1711	2	0	True				
ANR	448	CallExpression	skip_bits1 ( & s -> gb )		2	0					
ANR	449	Callee	skip_bits1		2	0					
ANR	450	Identifier	skip_bits1		2	0					
