command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	2814	Identifier	vp56_rac_gets		2744	0					
ANR	2815	ArgumentList	c		2744	1					
ANR	2816	Argument	c		2744	0					
ANR	2817	Identifier	c		2744	0					
ANR	2818	Argument	6		2744	1					
ANR	2819	PrimaryExpression	6		2744	0					
ANR	2820	ReturnType	static int		2744	1					
ANR	2821	Identifier	vp5_parse_header		2744	2					
ANR	2822	ParameterList	"VP56Context * s , const uint8_t * buf , int buf_size , int * golden_frame"		2744	3					
ANR	2823	Parameter	VP56Context * s	1:28:28:41	2744	0	True				
ANR	2824	ParameterType	VP56Context *		2744	0					
ANR	2825	Identifier	s		2744	1					
ANR	2826	Parameter	const uint8_t * buf	1:44:44:61	2744	1	True				
ANR	2827	ParameterType	const uint8_t *		2744	0					
ANR	2828	Identifier	buf		2744	1					
ANR	2829	Parameter	int buf_size	1:64:64:75	2744	2	True				
ANR	2830	ParameterType	int		2744	0					
ANR	2831	Identifier	buf_size		2744	1					
ANR	2832	Parameter	int * golden_frame	2:28:106:122	2744	3	True				
ANR	2833	ParameterType	int *		2744	0					
ANR	2834	Identifier	golden_frame		2744	1					
ANR	2835	CFGEntryNode	ENTRY		2744		True				
ANR	2836	CFGExitNode	EXIT		2744		True				
ANR	2837	Symbol	s -> framep		2744						
ANR	2838	Symbol	c		2744						
ANR	2839	Symbol	buf_size		2744						
ANR	2840	Symbol	* * s -> framep		2744						
ANR	2841	Symbol	s -> framep [ VP56_FRAME_CURRENT ] -> key_frame		2744						
ANR	2842	Symbol	* * VP56_FRAME_CURRENT		2744						
ANR	2843	Symbol	rows		2744						
ANR	2844	Symbol	* VP56_FRAME_CURRENT		2744						
ANR	2845	Symbol	* * * s		2744						
ANR	2846	Symbol	buf		2744						
ANR	2847	Symbol	& s -> c		2744						
ANR	2848	Symbol	s		2744						
ANR	2849	Symbol	* s -> framep		2744						
ANR	2850	Symbol	vp56_rac_get		2744						
ANR	2851	Symbol	* * s		2744						
ANR	2852	Symbol	golden_frame		2744						
ANR	2853	Symbol	vp56_rac_gets		2744						
ANR	2854	Symbol	cols		2744						
ANR	2855	Symbol	* s		2744						
ANR	2856	Symbol	VP56_FRAME_CURRENT		2744						
