command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	3690	ForInit	i = 0 ;	11:9:311:316	3650	0	True				
ANR	3691	AssignmentExpression	i = 0		3650	0		=			
ANR	3692	Identifier	i		3650	0					
ANR	3693	PrimaryExpression	0		3650	1					
ANR	3694	Condition	i < env -> nb_tlb	11:16:318:332	3650	1	True				
ANR	3695	RelationalExpression	i < env -> nb_tlb		3650	0		<			
ANR	3696	Identifier	i		3650	0					
ANR	3697	PtrMemberAccess	env -> nb_tlb		3650	1					
ANR	3698	Identifier	env		3650	0					
ANR	3699	Identifier	nb_tlb		3650	1					
ANR	3700	PostIncDecOperationExpression	i ++	11:33:335:337	3650	2	True				
ANR	3701	Identifier	i		3650	0					
ANR	3702	IncDec	++		3650	1					
ANR	3703	CompoundStatement		9:38:195:195	3650	3					
ANR	3704	ExpressionStatement	tlb = & env -> tlb . tlbe [ i ]	12:8:350:373	3650	0	True				
ANR	3705	AssignmentExpression	tlb = & env -> tlb . tlbe [ i ]		3650	0		=			
ANR	3706	Identifier	tlb		3650	0					
ANR	3707	UnaryOperationExpression	& env -> tlb . tlbe [ i ]		3650	1					
ANR	3708	UnaryOperator	&		3650	0					
ANR	3709	ArrayIndexing	env -> tlb . tlbe [ i ]		3650	1					
ANR	3710	MemberAccess	env -> tlb . tlbe		3650	0					
ANR	3711	PtrMemberAccess	env -> tlb		3650	0					
ANR	3712	Identifier	env		3650	0					
ANR	3713	Identifier	tlb		3650	1					
ANR	3714	Identifier	tlbe		3650	1					
ANR	3715	Identifier	i		3650	1					
ANR	3716	IfStatement	"if ( ppcemb_tlb_check ( env , tlb , & raddr , eaddr , pid , 0 , i ) == 0 )"		3650	1					
ANR	3717	Condition	"ppcemb_tlb_check ( env , tlb , & raddr , eaddr , pid , 0 , i ) == 0"	13:12:387:443	3650	0	True				
ANR	3718	EqualityExpression	"ppcemb_tlb_check ( env , tlb , & raddr , eaddr , pid , 0 , i ) == 0"		3650	0		==			
ANR	3719	CallExpression	"ppcemb_tlb_check ( env , tlb , & raddr , eaddr , pid , 0 , i )"		3650	0					
ANR	3720	Callee	ppcemb_tlb_check		3650	0					
ANR	3721	Identifier	ppcemb_tlb_check		3650	0					
ANR	3722	ArgumentList	env		3650	1					
ANR	3723	Argument	env		3650	0					
ANR	3724	Identifier	env		3650	0					
ANR	3725	Argument	tlb		3650	1					
ANR	3726	Identifier	tlb		3650	0					
ANR	3727	Argument	& raddr		3650	2					
ANR	3728	UnaryOperationExpression	& raddr		3650	0					
ANR	3729	UnaryOperator	&		3650	0					
ANR	3730	Identifier	raddr		3650	1					
ANR	3731	Argument	eaddr		3650	3					
ANR	3732	Identifier	eaddr		3650	0					
ANR	3733	Argument	pid		3650	4					
ANR	3734	Identifier	pid		3650	0					
ANR	3735	Argument	0		3650	5					
ANR	3736	PrimaryExpression	0		3650	0					
ANR	3737	Argument	i		3650	6					
ANR	3738	Identifier	i		3650	0					
ANR	3739	PrimaryExpression	0		3650	1					
ANR	3740	CompoundStatement		11:71:301:301	3650	1					
ANR	3741	ExpressionStatement	end = tlb -> EPN + tlb -> size	14:12:460:486	3650	0	True				
ANR	3742	AssignmentExpression	end = tlb -> EPN + tlb -> size		3650	0		=			
ANR	3743	Identifier	end		3650	0					
ANR	3744	AdditiveExpression	tlb -> EPN + tlb -> size		3650	1		+			
ANR	3745	PtrMemberAccess	tlb -> EPN		3650	0					
ANR	3746	Identifier	tlb		3650	0					
ANR	3747	Identifier	EPN		3650	1					
ANR	3748	PtrMemberAccess	tlb -> size		3650	1					
ANR	3749	Identifier	tlb		3650	0					
ANR	3750	Identifier	size		3650	1					
ANR	3751	ForStatement	for ( page = tlb -> EPN ; page < end ; page += TARGET_PAGE_SIZE )		3650	1					
ANR	3752	ForInit	page = tlb -> EPN ;	15:17:505:520	3650	0	True				
ANR	3753	AssignmentExpression	page = tlb -> EPN		3650	0		=			
ANR	3754	Identifier	page		3650	0					
ANR	3755	PtrMemberAccess	tlb -> EPN		3650	1					
ANR	3756	Identifier	tlb		3650	0					
ANR	3757	Identifier	EPN		3650	1					
ANR	3758	Condition	page < end	15:34:522:531	3650	1	True				
ANR	3759	RelationalExpression	page < end		3650	0		<			
ANR	3760	Identifier	page		3650	0					
ANR	3761	Identifier	end		3650	1					
ANR	3762	AssignmentExpression	page += TARGET_PAGE_SIZE	15:46:534:557	3650	2	True	+=			
ANR	3763	Identifier	page		3650	0					
ANR	3764	Identifier	TARGET_PAGE_SIZE		3650	1					
ANR	3765	CompoundStatement		13:72:415:415	3650	3					
ANR	3766	ExpressionStatement	"tlb_flush_page ( cs , page )"	16:16:578:602	3650	0	True				
ANR	3767	CallExpression	"tlb_flush_page ( cs , page )"		3650	0					
ANR	3768	Callee	tlb_flush_page		3650	0					
ANR	3769	Identifier	tlb_flush_page		3650	0					
ANR	3770	ArgumentList	cs		3650	1					
ANR	3771	Argument	cs		3650	0					
ANR	3772	Identifier	cs		3650	0					
ANR	3773	Argument	page		3650	1					
ANR	3774	Identifier	page		3650	0					
ANR	3775	ExpressionStatement	tlb -> prot &= ~PAGE_VALID	18:12:630:654	3650	2	True				
ANR	3776	AssignmentExpression	tlb -> prot &= ~PAGE_VALID		3650	0		&=			
ANR	3777	PtrMemberAccess	tlb -> prot		3650	0					
ANR	3778	Identifier	tlb		3650	0					
ANR	3779	Identifier	prot		3650	1					
ANR	3780	Identifier	~PAGE_VALID		3650	1					
ANR	3781	BreakStatement	break ;	19:12:668:673	3650	3	True				
ANR	3782	ReturnType	static inline void		3650	1					
ANR	3783	Identifier	ppc4xx_tlb_invalidate_virt		3650	2					
ANR	3784	ParameterList	"CPUPPCState * env , target_ulong eaddr , uint32_t pid"		3650	3					
ANR	3785	Parameter	CPUPPCState * env	1:46:46:61	3650	0	True				
ANR	3786	ParameterType	CPUPPCState *		3650	0					
ANR	3787	Identifier	env		3650	1					
ANR	3788	Parameter	target_ulong eaddr	2:46:110:127	3650	1	True				
ANR	3789	ParameterType	target_ulong		3650	0					
ANR	3790	Identifier	eaddr		3650	1					
ANR	3791	Parameter	uint32_t pid	2:66:130:141	3650	2	True				
ANR	3792	ParameterType	uint32_t		3650	0					
ANR	3793	Identifier	pid		3650	1					
ANR	3794	CFGEntryNode	ENTRY		3650		True				
ANR	3795	CFGExitNode	EXIT		3650		True				
ANR	3796	Symbol	env -> nb_tlb		3650						
ANR	3797	Symbol	* env		3650						
ANR	3798	Symbol	tlb -> size		3650						
ANR	3799	Symbol	CPU		3650						
ANR	3800	Symbol	i		3650						
ANR	3801	Symbol	TARGET_PAGE_SIZE		3650						
ANR	3802	Symbol	eaddr		3650						
ANR	3803	Symbol	pid		3650						
ANR	3804	Symbol	tlb		3650						
ANR	3805	Symbol	env		3650						
ANR	3806	Symbol	tlb -> EPN		3650						
ANR	3807	Symbol	cs		3650						
ANR	3808	Symbol	ppcemb_tlb_check		3650						
ANR	3809	Symbol	tlb -> prot		3650						
ANR	3810	Symbol	~PAGE_VALID		3650						
ANR	3811	Symbol	& raddr		3650						
ANR	3812	Symbol	env -> tlb . tlbe		3650						
ANR	3813	Symbol	* tlb		3650						
ANR	3814	Symbol	raddr		3650						
ANR	3815	Symbol	env -> tlb		3650						
ANR	3816	Symbol	end		3650						
ANR	3817	Symbol	page		3650						
ANR	3818	Symbol	ppc_env_get_cpu		3650						
