command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	68	Identifier	flags		2	0					
ANR	69	Identifier	AV_DICT_DONT_OVERWRITE		2	1					
ANR	70	ReturnStatement	return 0 ;	13:12:342:350	2	1	True				
ANR	71	PrimaryExpression	0		2	0					
ANR	72	IfStatement	if ( flags & AV_DICT_APPEND )		2	1					
ANR	73	Condition	flags & AV_DICT_APPEND	14:12:364:385	2	0	True				
ANR	74	BitAndExpression	flags & AV_DICT_APPEND		2	0		&			
ANR	75	Identifier	flags		2	0					
ANR	76	Identifier	AV_DICT_APPEND		2	1					
ANR	77	ExpressionStatement	oldval = tag -> value	15:12:400:419	2	1	True				
ANR	78	AssignmentExpression	oldval = tag -> value		2	0		=			
ANR	79	Identifier	oldval		2	0					
ANR	80	PtrMemberAccess	tag -> value		2	1					
ANR	81	Identifier	tag		2	0					
ANR	82	Identifier	value		2	1					
ANR	83	ElseStatement	else		2	0					
ANR	84	ExpressionStatement	av_free ( tag -> value )	17:12:446:465	2	0	True				
ANR	85	CallExpression	av_free ( tag -> value )		2	0					
ANR	86	Callee	av_free		2	0					
ANR	87	Identifier	av_free		2	0					
ANR	88	ArgumentList	tag -> value		2	1					
ANR	89	Argument	tag -> value		2	0					
ANR	90	PtrMemberAccess	tag -> value		2	0					
ANR	91	Identifier	tag		2	0					
ANR	92	Identifier	value		2	1					
ANR	93	ExpressionStatement	av_free ( tag -> key )	18:8:475:492	2	2	True				
ANR	94	CallExpression	av_free ( tag -> key )		2	0					
ANR	95	Callee	av_free		2	0					
ANR	96	Identifier	av_free		2	0					
ANR	97	ArgumentList	tag -> key		2	1					
ANR	98	Argument	tag -> key		2	0					
ANR	99	PtrMemberAccess	tag -> key		2	0					
ANR	100	Identifier	tag		2	0					
ANR	101	Identifier	key		2	1					
ANR	102	ExpressionStatement	* tag = m -> elems [ -- m -> count ]	19:8:502:529	2	3	True				
ANR	103	AssignmentExpression	* tag = m -> elems [ -- m -> count ]		2	0		=			
ANR	104	UnaryOperationExpression	* tag		2	0					
ANR	105	UnaryOperator	*		2	0					
ANR	106	Identifier	tag		2	1					
ANR	107	ArrayIndexing	m -> elems [ -- m -> count ]		2	1					
ANR	108	PtrMemberAccess	m -> elems		2	0					
ANR	109	Identifier	m		2	0					
ANR	110	Identifier	elems		2	1					
ANR	111	UnaryExpression	-- m -> count		2	1					
ANR	112	IncDec	--		2	0					
ANR	113	PtrMemberAccess	m -> count		2	1					
ANR	114	Identifier	m		2	0					
ANR	115	Identifier	count		2	1					
ANR	116	ElseStatement	else		2	0					
ANR	117	CompoundStatement		19:8:453:578	2	0					
ANR	118	IdentifierDeclStatement	"AVDictionaryEntry * tmp = av_realloc ( m -> elems , ( m -> count + 1 ) * sizeof ( * m -> elems ) ) ;"	21:8:552:677	2	0	True				
ANR	119	IdentifierDecl	"* tmp = av_realloc ( m -> elems , ( m -> count + 1 ) * sizeof ( * m -> elems ) )"		2	0					
ANR	120	IdentifierDeclType	AVDictionaryEntry *		2	0					
ANR	121	Identifier	tmp		2	1					
ANR	122	AssignmentExpression	"* tmp = av_realloc ( m -> elems , ( m -> count + 1 ) * sizeof ( * m -> elems ) )"		2	2		=			
ANR	123	Identifier	tmp		2	0					
ANR	124	CallExpression	"av_realloc ( m -> elems , ( m -> count + 1 ) * sizeof ( * m -> elems ) )"		2	1					
ANR	125	Callee	av_realloc		2	0					
ANR	126	Identifier	av_realloc		2	0					
ANR	127	ArgumentList	m -> elems		2	1					
ANR	128	Argument	m -> elems		2	0					
ANR	129	PtrMemberAccess	m -> elems		2	0					
ANR	130	Identifier	m		2	0					
ANR	131	Identifier	elems		2	1					
ANR	132	Argument	( m -> count + 1 ) * sizeof ( * m -> elems )		2	1					
ANR	133	MultiplicativeExpression	( m -> count + 1 ) * sizeof ( * m -> elems )		2	0		*			
ANR	134	AdditiveExpression	m -> count + 1		2	0		+			
ANR	135	PtrMemberAccess	m -> count		2	0					
ANR	136	Identifier	m		2	0					
ANR	137	Identifier	count		2	1					
ANR	138	PrimaryExpression	1		2	1					
ANR	139	SizeofExpression	sizeof ( * m -> elems )		2	1					
ANR	140	Sizeof	sizeof		2	0					
ANR	141	UnaryOperationExpression	* m -> elems		2	1					
ANR	142	UnaryOperator	*		2	0					
ANR	143	PtrMemberAccess	m -> elems		2	1					
ANR	144	Identifier	m		2	0					
ANR	145	Identifier	elems		2	1					
ANR	146	IfStatement	if ( tmp )		2	1					
ANR	147	Condition	tmp	23:12:691:693	2	0	True				
ANR	148	Identifier	tmp		2	0					
ANR	149	ExpressionStatement	m -> elems = tmp	24:12:708:722	2	1	True				
ANR	150	AssignmentExpression	m -> elems = tmp		2	0		=			
ANR	151	PtrMemberAccess	m -> elems		2	0					
ANR	152	Identifier	m		2	0					
ANR	153	Identifier	elems		2	1					
ANR	154	Identifier	tmp		2	1					
ANR	155	ElseStatement	else		2	0					
ANR	156	ReturnStatement	return AVERROR ( ENOMEM ) ;	26:12:749:771	2	0	True				
ANR	157	CallExpression	AVERROR ( ENOMEM )		2	0					
ANR	158	Callee	AVERROR		2	0					
ANR	159	Identifier	AVERROR		2	0					
ANR	160	ArgumentList	ENOMEM		2	1					
ANR	161	Argument	ENOMEM		2	0					
ANR	162	Identifier	ENOMEM		2	0					
ANR	163	IfStatement	if ( value )		2	5					
ANR	164	Condition	value	28:8:787:791	2	0	True				
ANR	165	Identifier	value		2	0					
ANR	166	CompoundStatement		26:15:695:695	2	1					
ANR	167	IfStatement	if ( flags & AV_DICT_DONT_STRDUP_KEY )		2	0					
ANR	168	Condition	flags & AV_DICT_DONT_STRDUP_KEY	29:12:808:838	2	0	True				
ANR	169	BitAndExpression	flags & AV_DICT_DONT_STRDUP_KEY		2	0		&			
ANR	170	Identifier	flags		2	0					
ANR	171	Identifier	AV_DICT_DONT_STRDUP_KEY		2	1					
ANR	172	ExpressionStatement	m -> elems [ m -> count ] . key = key	30:12:853:881	2	1	True				
ANR	173	AssignmentExpression	m -> elems [ m -> count ] . key = key		2	0		=			
ANR	174	MemberAccess	m -> elems [ m -> count ] . key		2	0					
ANR	175	ArrayIndexing	m -> elems [ m -> count ]		2	0					
ANR	176	PtrMemberAccess	m -> elems		2	0					
ANR	177	Identifier	m		2	0					
ANR	178	Identifier	elems		2	1					
ANR	179	PtrMemberAccess	m -> count		2	1					
ANR	180	Identifier	m		2	0					
ANR	181	Identifier	count		2	1					
ANR	182	Identifier	key		2	1					
ANR	183	Identifier	key		2	1					
ANR	184	ElseStatement	else		2	0					
ANR	185	ExpressionStatement	m -> elems [ m -> count ] . key = av_strdup ( key )	32:12:908:947	2	0	True				
ANR	186	AssignmentExpression	m -> elems [ m -> count ] . key = av_strdup ( key )		2	0		=			
ANR	187	MemberAccess	m -> elems [ m -> count ] . key		2	0					
ANR	188	ArrayIndexing	m -> elems [ m -> count ]		2	0					
ANR	189	PtrMemberAccess	m -> elems		2	0					
ANR	190	Identifier	m		2	0					
ANR	191	Identifier	elems		2	1					
ANR	192	PtrMemberAccess	m -> count		2	1					
ANR	193	Identifier	m		2	0					
ANR	194	Identifier	count		2	1					
ANR	195	Identifier	key		2	1					
ANR	196	CallExpression	av_strdup ( key )		2	1					
ANR	197	Callee	av_strdup		2	0					
ANR	198	Identifier	av_strdup		2	0					
ANR	199	ArgumentList	key		2	1					
ANR	200	Argument	key		2	0					
ANR	201	Identifier	key		2	0					
ANR	202	IfStatement	if ( flags & AV_DICT_DONT_STRDUP_VAL )		2	1					
ANR	203	Condition	flags & AV_DICT_DONT_STRDUP_VAL	33:12:961:991	2	0	True				
ANR	204	BitAndExpression	flags & AV_DICT_DONT_STRDUP_VAL		2	0		&			
ANR	205	Identifier	flags		2	0					
ANR	206	Identifier	AV_DICT_DONT_STRDUP_VAL		2	1					
ANR	207	CompoundStatement		31:45:895:895	2	1					
ANR	208	ExpressionStatement	m -> elems [ m -> count ] . value = value	34:12:1008:1040	2	0	True				
ANR	209	AssignmentExpression	m -> elems [ m -> count ] . value = value		2	0		=			
ANR	210	MemberAccess	m -> elems [ m -> count ] . value		2	0					
ANR	211	ArrayIndexing	m -> elems [ m -> count ]		2	0					
ANR	212	PtrMemberAccess	m -> elems		2	0					
ANR	213	Identifier	m		2	0					
ANR	214	Identifier	elems		2	1					
ANR	215	PtrMemberAccess	m -> count		2	1					
ANR	216	Identifier	m		2	0					
ANR	217	Identifier	count		2	1					
ANR	218	Identifier	value		2	1					
ANR	219	Identifier	value		2	1					
ANR	220	ElseStatement	else		2	0					
ANR	221	IfStatement	if ( oldval && flags & AV_DICT_APPEND )		2	0					
ANR	222	Condition	oldval && flags & AV_DICT_APPEND	35:19:1061:1092	2	0	True				
ANR	223	AndExpression	oldval && flags & AV_DICT_APPEND		2	0		&&			
ANR	224	Identifier	oldval		2	0					
ANR	225	BitAndExpression	flags & AV_DICT_APPEND		2	1		&			
ANR	226	Identifier	flags		2	0					
ANR	227	Identifier	AV_DICT_APPEND		2	1					
ANR	228	CompoundStatement		34:12:1010:1054	2	1					
ANR	229	IdentifierDeclStatement	int len = strlen ( oldval ) + strlen ( value ) + 1 ;	36:12:1109:1153	2	0	True				
ANR	230	IdentifierDecl	len = strlen ( oldval ) + strlen ( value ) + 1		2	0					
ANR	231	IdentifierDeclType	int		2	0					
ANR	232	Identifier	len		2	1					
ANR	233	AssignmentExpression	len = strlen ( oldval ) + strlen ( value ) + 1		2	2		=			
ANR	234	Identifier	len		2	0					
ANR	235	AdditiveExpression	strlen ( oldval ) + strlen ( value ) + 1		2	1		+			
ANR	236	CallExpression	strlen ( oldval )		2	0					
ANR	237	Callee	strlen		2	0					
ANR	238	Identifier	strlen		2	0					
ANR	239	ArgumentList	oldval		2	1					
ANR	240	Argument	oldval		2	0					
ANR	241	Identifier	oldval		2	0					
ANR	242	AdditiveExpression	strlen ( value ) + 1		2	1		+			
ANR	243	CallExpression	strlen ( value )		2	0					
ANR	244	Callee	strlen		2	0					
ANR	245	Identifier	strlen		2	0					
ANR	246	ArgumentList	value		2	1					
ANR	247	Argument	value		2	0					
ANR	248	Identifier	value		2	0					
ANR	249	PrimaryExpression	1		2	1					
ANR	250	IfStatement	"if ( ! ( oldval = av_realloc ( oldval , len ) ) )"		2	1					
ANR	251	Condition	"! ( oldval = av_realloc ( oldval , len ) )"	37:16:1171:1205	2	0	True				
ANR	252	UnaryOperationExpression	"! ( oldval = av_realloc ( oldval , len ) )"		2	0					
ANR	253	UnaryOperator	!		2	0					
ANR	254	AssignmentExpression	"oldval = av_realloc ( oldval , len )"		2	1		=			
ANR	255	Identifier	oldval		2	0					
ANR	256	CallExpression	"av_realloc ( oldval , len )"		2	1					
ANR	257	Callee	av_realloc		2	0					
ANR	258	Identifier	av_realloc		2	0					
ANR	259	ArgumentList	oldval		2	1					
ANR	260	Argument	oldval		2	0					
ANR	261	Identifier	oldval		2	0					
ANR	262	Argument	len		2	1					
ANR	263	Identifier	len		2	0					
ANR	264	ReturnStatement	return AVERROR ( ENOMEM ) ;	38:16:1224:1246	2	1	True				
ANR	265	CallExpression	AVERROR ( ENOMEM )		2	0					
ANR	266	Callee	AVERROR		2	0					
ANR	267	Identifier	AVERROR		2	0					
ANR	268	ArgumentList	ENOMEM		2	1					
ANR	269	Argument	ENOMEM		2	0					
ANR	270	Identifier	ENOMEM		2	0					
ANR	271	ExpressionStatement	"av_strlcat ( oldval , value , len )"	39:12:1260:1290	2	2	True				
ANR	272	CallExpression	"av_strlcat ( oldval , value , len )"		2	0					
ANR	273	Callee	av_strlcat		2	0					
ANR	274	Identifier	av_strlcat		2	0					
ANR	275	ArgumentList	oldval		2	1					
ANR	276	Argument	oldval		2	0					
ANR	277	Identifier	oldval		2	0					
ANR	278	Argument	value		2	1					
ANR	279	Identifier	value		2	0					
ANR	280	Argument	len		2	2					
ANR	281	Identifier	len		2	0					
ANR	282	ExpressionStatement	m -> elems [ m -> count ] . value = oldval	40:12:1304:1337	2	3	True				
ANR	283	AssignmentExpression	m -> elems [ m -> count ] . value = oldval		2	0		=			
ANR	284	MemberAccess	m -> elems [ m -> count ] . value		2	0					
ANR	285	ArrayIndexing	m -> elems [ m -> count ]		2	0					
ANR	286	PtrMemberAccess	m -> elems		2	0					
ANR	287	Identifier	m		2	0					
ANR	288	Identifier	elems		2	1					
ANR	289	PtrMemberAccess	m -> count		2	1					
ANR	290	Identifier	m		2	0					
ANR	291	Identifier	count		2	1					
ANR	292	Identifier	value		2	1					
ANR	293	Identifier	oldval		2	1					
ANR	294	ElseStatement	else		2	0					
ANR	295	ExpressionStatement	m -> elems [ m -> count ] . value = av_strdup ( value )	42:12:1366:1409	2	0	True				
ANR	296	AssignmentExpression	m -> elems [ m -> count ] . value = av_strdup ( value )		2	0		=			
ANR	297	MemberAccess	m -> elems [ m -> count ] . value		2	0					
ANR	298	ArrayIndexing	m -> elems [ m -> count ]		2	0					
ANR	299	PtrMemberAccess	m -> elems		2	0					
ANR	300	Identifier	m		2	0					
ANR	301	Identifier	elems		2	1					
ANR	302	PtrMemberAccess	m -> count		2	1					
ANR	303	Identifier	m		2	0					
ANR	304	Identifier	count		2	1					
ANR	305	Identifier	value		2	1					
ANR	306	CallExpression	av_strdup ( value )		2	1					
ANR	307	Callee	av_strdup		2	0					
ANR	308	Identifier	av_strdup		2	0					
ANR	309	ArgumentList	value		2	1					
ANR	310	Argument	value		2	0					
ANR	311	Identifier	value		2	0					
ANR	312	ExpressionStatement	m -> count ++	43:8:1419:1429	2	2	True				
ANR	313	PostIncDecOperationExpression	m -> count ++		2	0					
ANR	314	PtrMemberAccess	m -> count		2	0					
ANR	315	Identifier	m		2	0					
ANR	316	Identifier	count		2	1					
ANR	317	IncDec	++		2	1					
ANR	318	IfStatement	if ( ! m -> count )		2	6					
ANR	319	Condition	! m -> count	45:8:1445:1453	2	0	True				
ANR	320	UnaryOperationExpression	! m -> count		2	0					
ANR	321	UnaryOperator	!		2	0					
ANR	322	PtrMemberAccess	m -> count		2	1					
ANR	323	Identifier	m		2	0					
ANR	324	Identifier	count		2	1					
ANR	325	CompoundStatement		43:19:1357:1357	2	1					
ANR	326	ExpressionStatement	av_free ( m -> elems )	46:8:1466:1483	2	0	True				
ANR	327	CallExpression	av_free ( m -> elems )		2	0					
ANR	328	Callee	av_free		2	0					
ANR	329	Identifier	av_free		2	0					
ANR	330	ArgumentList	m -> elems		2	1					
ANR	331	Argument	m -> elems		2	0					
ANR	332	PtrMemberAccess	m -> elems		2	0					
ANR	333	Identifier	m		2	0					
ANR	334	Identifier	elems		2	1					
ANR	335	ExpressionStatement	av_freep ( pm )	47:8:1493:1505	2	1	True				
ANR	336	CallExpression	av_freep ( pm )		2	0					
ANR	337	Callee	av_freep		2	0					
ANR	338	Identifier	av_freep		2	0					
ANR	339	ArgumentList	pm		2	1					
ANR	340	Argument	pm		2	0					
ANR	341	Identifier	pm		2	0					
ANR	342	ReturnStatement	return 0 ;	50:4:1518:1526	2	7	True				
ANR	343	PrimaryExpression	0		2	0					
ANR	344	ReturnType	int		2	1					
ANR	345	Identifier	av_dict_set		2	2					
ANR	346	ParameterList	"AVDictionary * * pm , const char * key , const char * value , int flags"		2	3					
ANR	347	Parameter	AVDictionary * * pm	1:16:16:32	2	0	True				
ANR	348	ParameterType	AVDictionary * *		2	0					
ANR	349	Identifier	pm		2	1					
ANR	350	Parameter	const char * key	1:35:35:49	2	1	True				
ANR	351	ParameterType	const char *		2	0					
ANR	352	Identifier	key		2	1					
ANR	353	Parameter	const char * value	1:52:52:68	2	2	True				
ANR	354	ParameterType	const char *		2	0					
ANR	355	Identifier	value		2	1					
ANR	356	Parameter	int flags	2:16:87:95	2	3	True				
ANR	357	ParameterType	int		2	0					
ANR	358	Identifier	flags		2	1					
ANR	359	CFGEntryNode	ENTRY		2		True				
ANR	360	CFGExitNode	EXIT		2		True				
ANR	361	Symbol	av_realloc		2						
ANR	362	Symbol	* m -> count		2						
ANR	363	Symbol	ENOMEM		2						
ANR	364	Symbol	* tag		2						
ANR	365	Symbol	av_strdup		2						
ANR	366	Symbol	flags		2						
ANR	367	Symbol	oldval		2						
ANR	368	Symbol	strlen		2						
ANR	369	Symbol	len		2						
ANR	370	Symbol	tmp		2						
ANR	371	Symbol	tag -> value		2						
ANR	372	Symbol	tag		2						
ANR	373	Symbol	AV_DICT_APPEND		2						
ANR	374	Symbol	* m -> elems		2						
ANR	375	Symbol	value		2						
ANR	376	Symbol	av_dict_get		2						
ANR	377	Symbol	key		2						
ANR	378	Symbol	* * m		2						
ANR	379	Symbol	m -> count		2						
ANR	380	Symbol	* pm		2						
ANR	381	Symbol	NULL		2						
ANR	382	Symbol	m -> elems [ m -> count ] . value		2						
ANR	383	Symbol	m -> elems [ m -> count ] . key		2						
ANR	384	Symbol	av_mallocz		2						
ANR	385	Symbol	m		2						
ANR	386	Symbol	AV_DICT_DONT_OVERWRITE		2						
ANR	387	Symbol	tag -> key		2						
ANR	388	Symbol	m -> elems		2						
ANR	389	Symbol	* m		2						
ANR	390	Symbol	AVERROR		2						
ANR	391	Symbol	pm		2						
ANR	392	Symbol	AV_DICT_DONT_STRDUP_KEY		2						
ANR	393	Symbol	AV_DICT_DONT_STRDUP_VAL		2						
